State,County,Tract,BLKGRP,Geography,PopTotal,White,Black,Hispanic,Indian,Asian,NativeAmerican,Other,Mixed,Households,Unoccupied,Occupied,Vacant,MHI,Affected,Children,Seniors,Count_Af_1,Shape_Leng,Shape_Area
48,201,423402,1,"Block Group 1, Census Tract 4234.02, Harris County, Texas",3052,48,1375,780,0,556,0,0,293,813,832,813,19,77250,101,237,346,97,14610.45777,11314313.95
48,201,423402,2,"Block Group 2, Census Tract 4234.02, Harris County, Texas",1550,50,1198,258,0,44,0,0,0,586,619,586,33,41379,151,0,63,97,8987.082278,5194241.208
48,201,423500,1,"Block Group 1, Census Tract 4235, Harris County, Texas",2015,763,566,498,0,175,0,4,9,708,731,708,23,75500,225,69,354,222,15867.41126,13394140.22
48,201,423600,1,"Block Group 1, Census Tract 4236, Harris County, Texas",984,13,766,180,0,25,0,0,0,326,366,326,40,26318,138,166,37,136,8882.638443,4754846.48
48,201,423600,2,"Block Group 2, Census Tract 4236, Harris County, Texas",1914,152,755,510,0,474,0,0,23,615,648,615,33,48257,162,28,370,161,18283.16275,14423461.07
48,201,423600,3,"Block Group 3, Census Tract 4236, Harris County, Texas",1467,308,522,407,0,230,0,0,0,559,559,559,0,46984,0,24,134,0,13580.22614,6877193.762
48,201,423600,4,"Block Group 4, Census Tract 4236, Harris County, Texas",2584,612,1319,535,0,110,0,0,8,856,934,856,78,77885,113,140,274,108,13436.5988,9427752.98
48,201,430100,1,"Block Group 1, Census Tract 4301, Harris County, Texas",933,827,0,60,4,35,0,0,7,461,555,461,94,99931,25,80,136,24,9709.886219,3359505.767
48,201,430100,2,"Block Group 2, Census Tract 4301, Harris County, Texas",1695,1406,46,59,0,161,0,0,23,748,926,748,178,92734,81,84,514,63,33575.43509,28600997.61
48,201,430100,3,"Block Group 3, Census Tract 4301, Harris County, Texas",1584,1079,48,224,0,198,0,0,35,746,787,746,41,92308,20,95,32,4,9898.124071,5505048.316
48,201,430100,4,"Block Group 4, Census Tract 4301, Harris County, Texas",961,577,0,308,25,35,0,0,16,399,441,399,42,70807,14,53,63,12,11114.26313,4697750.269
48,201,430100,5,"Block Group 5, Census Tract 4301, Harris County, Texas",1305,985,45,236,0,39,0,0,0,688,747,688,59,46221,7,0,584,5,11137.04097,4589710.616
48,201,430200,1,"Block Group 1, Census Tract 4302, Harris County, Texas",1619,1164,26,246,20,148,0,0,15,737,806,737,69,79750,78,104,217,71,16481.1296,7622715.764
48,201,430300,1,"Block Group 1, Census Tract 4303, Harris County, Texas",1249,888,113,61,0,175,0,0,12,400,400,400,0,0,0,156,162,0,29685.94806,19278601.37
48,201,430300,2,"Block Group 2, Census Tract 4303, Harris County, Texas",1536,1284,0,154,0,60,0,38,0,488,495,488,7,229250,0,33,256,0,16116.85713,14705293.86
48,201,430300,3,"Block Group 3, Census Tract 4303, Harris County, Texas",1835,1632,0,46,0,91,0,10,56,645,664,645,19,0,0,56,303,0,21410.88009,20787167.59
48,201,430400,1,"Block Group 1, Census Tract 4304, Harris County, Texas",1206,941,0,53,3,192,0,0,17,429,450,429,21,0,0,42,277,0,19485.12688,21040403.37
48,201,430400,2,"Block Group 2, Census Tract 4304, Harris County, Texas",2064,1516,21,236,0,262,0,0,29,708,752,708,44,0,0,30,501,0,30098.26607,38470993.97
48,201,430500,1,"Block Group 1, Census Tract 4305, Harris County, Texas",1360,868,18,327,0,117,9,0,21,471,476,471,5,90063,0,40,184,0,16777.26669,11572026.17
48,201,430500,2,"Block Group 2, Census Tract 4305, Harris County, Texas",1293,841,39,128,4,246,0,0,35,512,546,512,34,75714,0,80,167,0,17525.49299,13403399.31
48,201,430600,1,"Block Group 1, Census Tract 4306, Harris County, Texas",1055,872,15,63,0,100,0,0,5,358,358,358,0,127500,0,12,255,0,19586.52346,13589597.21
48,201,430600,2,"Block Group 2, Census Tract 4306, Harris County, Texas",2787,2065,0,201,0,462,0,0,59,863,863,863,0,0,4,133,445,4,35541.41517,26751460.23
48,201,430700,1,"Block Group 1, Census Tract 4307, Harris County, Texas",872,337,51,19,8,419,19,0,19,360,398,360,38,122500,16,82,80,16,8144.03013,3969516.5
48,201,430700,2,"Block Group 2, Census Tract 4307, Harris County, Texas",1099,762,20,134,0,183,0,0,0,814,961,814,147,41288,22,8,710,11,13958.34911,9493845.037
48,201,430700,3,"Block Group 3, Census Tract 4307, Harris County, Texas",1128,1038,0,60,10,20,0,0,0,404,446,404,42,239167,11,122,212,9,12156.61899,6013105.784
48,201,430800,1,"Block Group 1, Census Tract 4308, Harris County, Texas",3363,2232,32,311,0,640,0,58,90,1435,1813,1435,378,115550,88,164,362,83,26126.69492,24843203.28
48,201,430800,2,"Block Group 2, Census Tract 4308, Harris County, Texas",1690,1152,0,171,0,328,0,0,39,552,609,552,57,185250,252,102,256,252,14916.27274,10786080.95
48,201,430900,1,"Block Group 1, Census Tract 4309, Harris County, Texas",2281,2035,0,34,0,212,0,0,0,1084,1128,1084,44,127750,239,75,530,238,17233.90979,11359884.08
48,201,430900,2,"Block Group 2, Census Tract 4309, Harris County, Texas",848,696,20,16,0,87,0,0,29,310,310,310,0,0,111,11,174,111,9899.940094,5005536.279
48,201,430900,3,"Block Group 3, Census Tract 4309, Harris County, Texas",1307,877,0,42,0,349,0,0,39,564,667,564,103,103171,512,95,237,511,18725.54354,7673253.449
48,201,430900,4,"Block Group 4, Census Tract 4309, Harris County, Texas",1606,897,0,224,0,485,0,0,0,614,704,614,90,64914,389,144,247,380,14131.79601,6523789.006
48,201,431000,1,"Block Group 1, Census Tract 4310, Harris County, Texas",2329,966,551,555,14,225,0,0,18,993,1037,993,44,76597,166,151,358,165,18489.17712,9134754.419
48,201,431000,2,"Block Group 2, Census Tract 4310, Harris County, Texas",878,859,0,0,0,0,0,0,19,345,345,345,0,235560,208,47,289,207,19166.96132,8358445.1
48,201,431000,3,"Block Group 3, Census Tract 4310, Harris County, Texas",1324,972,0,277,0,75,0,0,0,689,761,689,72,88125,231,0,393,207,20485.86851,20581130.81
48,201,431000,4,"Block Group 4, Census Tract 4310, Harris County, Texas",1082,922,3,46,27,14,0,0,70,435,485,435,50,165547,110,37,253,109,14407.69875,6972551.298
48,201,431101,1,"Block Group 1, Census Tract 4311.01, Harris County, Texas",663,451,0,212,0,0,0,0,0,320,390,320,70,123295,396,0,430,393,8859.617163,3435451.235
48,201,431101,2,"Block Group 2, Census Tract 4311.01, Harris County, Texas",1564,371,579,451,0,163,0,0,0,994,1149,994,155,41091,44,14,75,3,7942.02715,3596601.602
48,201,431101,3,"Block Group 3, Census Tract 4311.01, Harris County, Texas",1049,695,34,120,0,200,0,0,0,780,813,780,33,54631,44,120,82,31,6098.115036,1983967.024
48,201,431102,1,"Block Group 1, Census Tract 4311.02, Harris County, Texas",2069,397,398,951,13,310,0,0,0,890,958,890,68,38036,67,483,58,30,10679.4,4600296.506
48,201,431102,2,"Block Group 2, Census Tract 4311.02, Harris County, Texas",1799,1147,146,89,0,329,0,0,88,1105,1342,1105,237,45181,60,61,615,24,10903.96957,5588858.506
48,201,431201,1,"Block Group 1, Census Tract 4312.01, Harris County, Texas",1293,678,165,81,0,348,0,0,21,659,744,659,85,75898,81,133,268,28,14240.02007,4598065.596
48,201,431201,2,"Block Group 2, Census Tract 4312.01, Harris County, Texas",2764,916,504,1059,40,245,0,0,0,1518,1764,1518,246,40483,23,197,153,2,7254.068923,2615590.503
48,201,431202,1,"Block Group 1, Census Tract 4312.02, Harris County, Texas",2009,711,262,458,0,493,0,0,85,1040,1101,1040,61,69000,34,305,125,26,10241.98528,4939449.53
48,201,431202,2,"Block Group 2, Census Tract 4312.02, Harris County, Texas",499,406,0,38,0,39,0,0,16,228,257,228,29,93482,92,0,53,92,12183.08364,3890943.925
48,201,431202,3,"Block Group 3, Census Tract 4312.02, Harris County, Texas",583,445,0,18,0,120,0,0,0,320,352,320,32,65769,104,24,270,104,6435.262965,2334354.235
48,201,431202,4,"Block Group 4, Census Tract 4312.02, Harris County, Texas",1539,532,402,167,0,398,0,0,40,932,1088,932,156,52477,12,74,26,4,7340.046729,2969014.772
48,201,431301,1,"Block Group 1, Census Tract 4313.01, Harris County, Texas",1799,784,467,290,0,223,0,0,35,1070,1106,1070,36,47155,50,0,200,13,7467.568134,2984789.93
48,201,431301,2,"Block Group 2, Census Tract 4313.01, Harris County, Texas",1109,352,88,167,11,281,0,0,210,613,657,613,44,49418,29,46,120,5,6887.059836,2575429.951
48,201,431301,3,"Block Group 3, Census Tract 4313.01, Harris County, Texas",2384,656,176,1221,0,225,0,0,106,1050,1178,1050,128,45851,38,218,67,17,10336.25264,2550853.061
48,201,431302,1,"Block Group 1, Census Tract 4313.02, Harris County, Texas",1471,1115,153,98,0,105,0,0,0,847,911,847,64,83821,31,90,319,28,9182.754936,3892779.935
48,201,431302,2,"Block Group 2, Census Tract 4313.02, Harris County, Texas",1653,1425,18,202,0,8,0,0,0,635,691,635,56,89830,93,283,182,91,13069.32036,6301980.954
48,201,431302,3,"Block Group 3, Census Tract 4313.02, Harris County, Texas",858,730,16,60,0,35,0,0,17,344,403,344,59,151429,20,126,141,20,9838.409064,4088194.323
48,201,431401,1,"Block Group 1, Census Tract 4314.01, Harris County, Texas",1463,797,63,469,0,72,22,0,40,856,934,856,78,48929,25,73,75,13,7548.855628,2353294.386
48,201,431401,2,"Block Group 2, Census Tract 4314.01, Harris County, Texas",632,436,33,114,0,40,0,0,9,332,385,332,53,68571,23,20,105,18,5174.303557,1541883.973
48,201,431402,1,"Block Group 1, Census Tract 4314.02, Harris County, Texas",2026,1049,32,571,0,339,0,0,35,1378,1422,1378,44,83480,21,98,340,9,10785.4841,4112803.338
48,201,431402,2,"Block Group 2, Census Tract 4314.02, Harris County, Texas",1377,940,145,131,0,101,0,0,60,854,973,854,119,97692,12,45,98,11,11763.72719,3602614.092
48,201,431501,1,"Block Group 1, Census Tract 4315.01, Harris County, Texas",683,646,37,0,0,0,0,0,0,550,674,550,124,52917,12,14,177,10,7606.77548,3491506.843
48,201,431501,2,"Block Group 2, Census Tract 4315.01, Harris County, Texas",1495,1238,29,110,0,118,0,0,0,1034,1226,1034,192,102727,243,0,475,240,9242.450335,3425344.343
48,201,431501,3,"Block Group 3, Census Tract 4315.01, Harris County, Texas",1314,960,0,189,0,165,0,0,0,829,930,829,101,74258,22,45,157,17,8471.206442,4274684.199
48,201,431502,1,"Block Group 1, Census Tract 4315.02, Harris County, Texas",1139,704,98,253,11,34,0,0,39,687,793,687,106,88594,5,36,88,1,7382.714666,3308549.308
48,201,431502,2,"Block Group 2, Census Tract 4315.02, Harris County, Texas",1201,904,0,42,0,186,0,0,69,647,684,647,37,137566,106,42,280,105,7910.110756,2842216.523
48,201,431502,3,"Block Group 3, Census Tract 4315.02, Harris County, Texas",1188,1090,0,88,0,10,0,0,0,447,502,447,55,167028,50,112,259,50,9829.971826,5816462.154
48,201,431600,1,"Block Group 1, Census Tract 4316, Harris County, Texas",791,654,0,67,0,13,0,0,57,387,430,387,43,245739,133,5,327,132,14500.27919,9372423.04
48,201,431600,2,"Block Group 2, Census Tract 4316, Harris County, Texas",906,824,0,48,0,0,0,0,34,519,573,519,54,89497,10,37,330,9,11577.19887,6166344.705
48,201,431600,3,"Block Group 3, Census Tract 4316, Harris County, Texas",1453,1160,21,223,0,15,0,0,34,722,753,722,31,97292,289,60,465,289,29903.02659,16201950.69
48,201,431700,1,"Block Group 1, Census Tract 4317, Harris County, Texas",1831,1727,0,78,0,26,0,0,0,728,871,728,143,203676,44,98,436,43,14242.41619,9853544.634
48,201,431700,2,"Block Group 2, Census Tract 4317, Harris County, Texas",1488,1219,0,257,0,12,0,0,0,790,984,790,194,106538,209,0,621,206,19606.50688,10756715.91
48,201,431700,3,"Block Group 3, Census Tract 4317, Harris County, Texas",1218,1218,0,0,0,0,0,0,0,516,556,516,40,225179,61,0,326,57,16635.63837,11513265.18
48,201,431801,1,"Block Group 1, Census Tract 4318.01, Harris County, Texas",773,571,27,17,0,58,20,0,80,356,377,356,21,147813,58,60,309,54,11223.04621,5513319.087
48,201,431801,2,"Block Group 2, Census Tract 4318.01, Harris County, Texas",1427,435,102,159,0,731,0,0,0,702,754,702,52,67353,25,124,48,23,7319.662877,3287080.195
48,201,431801,3,"Block Group 3, Census Tract 4318.01, Harris County, Texas",1277,880,74,126,0,163,0,0,34,726,749,726,23,83864,23,56,217,22,9649.682951,4376023.81
48,201,431802,1,"Block Group 1, Census Tract 4318.02, Harris County, Texas",1138,648,5,392,0,93,0,0,0,736,1002,736,266,74955,8,38,256,2,10874.3515,3847484.975
48,201,431802,2,"Block Group 2, Census Tract 4318.02, Harris County, Texas",2688,980,178,912,0,618,0,0,0,1299,2006,1299,707,79044,32,162,224,9,13300.04177,10823741.93
48,201,431900,1,"Block Group 1, Census Tract 4319, Harris County, Texas",571,490,61,20,0,0,0,0,0,329,548,329,219,51935,30,0,181,3,15207.47355,6710927.185
48,201,431900,2,"Block Group 2, Census Tract 4319, Harris County, Texas",2843,1425,218,497,11,578,0,0,114,1881,2580,1881,699,75703,58,108,149,32,10809.65022,7069495.435
48,201,432001,1,"Block Group 1, Census Tract 4320.01, Harris County, Texas",1749,362,421,559,0,336,0,10,61,1068,1171,1068,103,38162,63,107,65,5,7944.165799,3859654.159
48,201,432001,2,"Block Group 2, Census Tract 4320.01, Harris County, Texas",1790,1259,46,157,0,277,0,0,51,826,905,826,79,133750,83,140,174,79,14727.38174,11645623.69
48,201,432002,2,"Block Group 2, Census Tract 4320.02, Harris County, Texas",1523,501,297,667,0,21,0,14,23,720,745,720,25,31650,87,197,0,3,6479.782526,2433214.316
48,201,432002,3,"Block Group 3, Census Tract 4320.02, Harris County, Texas",1929,638,296,830,8,24,0,0,133,1071,1353,1071,282,32557,51,132,248,5,7706.410002,2494627.054
48,201,432100,1,"Block Group 1, Census Tract 4321, Harris County, Texas",2513,539,415,1146,0,374,0,0,39,1223,1394,1223,171,43039,74,320,114,12,10223.11762,6171477.579
48,201,432100,2,"Block Group 2, Census Tract 4321, Harris County, Texas",2152,419,387,569,0,748,0,0,29,792,842,792,50,49671,63,168,166,6,14181.85473,6792736.451
48,201,432100,3,"Block Group 3, Census Tract 4321, Harris County, Texas",1072,823,0,249,0,0,0,0,0,365,419,365,54,154408,24,196,29,24,9162.768698,4292688.506
48,201,432200,1,"Block Group 1, Census Tract 4322, Harris County, Texas",1235,634,301,174,0,126,0,0,0,477,484,477,7,63672,61,225,218,58,11452.48221,6747541.249
48,201,432200,2,"Block Group 2, Census Tract 4322, Harris County, Texas",800,335,58,253,0,144,0,0,10,436,460,436,24,59085,127,16,161,120,10896.48361,5176159.354
48,201,432200,3,"Block Group 3, Census Tract 4322, Harris County, Texas",2318,356,560,1168,0,138,0,0,96,1173,1267,1173,94,36378,49,252,95,25,12847.65013,6097338.298
48,201,432300,1,"Block Group 1, Census Tract 4323, Harris County, Texas",1801,294,695,636,0,164,0,0,12,903,961,903,58,40263,69,132,23,3,7843.170631,3305698.43
48,201,432300,2,"Block Group 2, Census Tract 4323, Harris County, Texas",1234,201,157,663,11,171,0,0,31,623,650,623,27,45365,33,76,11,1,4591.58462,1302195.071
48,201,432300,3,"Block Group 3, Census Tract 4323, Harris County, Texas",2479,334,834,1150,0,66,0,0,95,1004,1168,1004,164,37000,101,294,46,3,5434.772625,1881357.255
48,201,432300,4,"Block Group 4, Census Tract 4323, Harris County, Texas",1828,619,515,341,0,301,0,0,52,840,916,840,76,42458,50,70,31,1,15851.14335,12365154.98
48,201,432400,1,"Block Group 1, Census Tract 4324, Harris County, Texas",1189,317,435,346,0,81,0,0,10,795,936,795,141,37702,62,50,205,31,8643.163633,4156463.073
48,201,432400,2,"Block Group 2, Census Tract 4324, Harris County, Texas",2107,275,1150,385,0,135,0,0,162,987,1231,987,244,32117,43,165,30,3,14805.43302,11971155.41
48,201,432400,3,"Block Group 3, Census Tract 4324, Harris County, Texas",2227,615,803,654,0,94,0,0,61,1130,1253,1130,123,30313,74,192,126,31,8230.920399,3696860.965
48,201,432500,1,"Block Group 1, Census Tract 4325, Harris County, Texas",1710,85,282,1261,0,18,0,0,64,765,1049,765,284,27614,52,225,67,23,11434.42898,8136712.495
48,201,432500,2,"Block Group 2, Census Tract 4325, Harris County, Texas",2540,464,642,1256,0,104,0,74,0,926,958,926,32,30500,123,293,144,108,12119.55556,5179236.106
48,201,432500,3,"Block Group 3, Census Tract 4325, Harris County, Texas",1482,499,343,494,0,146,0,0,0,705,740,705,35,38024,59,28,237,34,10915.76775,4797944.348
48,201,432600,1,"Block Group 1, Census Tract 4326, Harris County, Texas",793,666,6,68,2,51,0,0,0,307,319,307,12,170341,33,44,146,33,9344.504504,4663414.542
48,201,432600,2,"Block Group 2, Census Tract 4326, Harris County, Texas",1310,333,399,467,0,8,0,0,103,512,624,512,112,41667,70,140,39,27,18222.9548,13091949.6
48,201,432701,1,"Block Group 1, Census Tract 4327.01, Harris County, Texas",2564,0,0,2564,0,0,0,0,0,771,937,771,166,19630,23,224,34,2,12379.93975,3770594.924
48,201,432701,2,"Block Group 2, Census Tract 4327.01, Harris County, Texas",3114,199,0,2816,32,67,0,0,0,752,997,752,245,25171,26,629,43,10,10505.5873,3558731.178
48,201,432701,3,"Block Group 3, Census Tract 4327.01, Harris County, Texas",1290,373,185,732,0,0,0,0,0,526,659,526,133,26475,30,165,72,7,11182.2584,5206629.52
48,201,432702,1,"Block Group 1, Census Tract 4327.02, Harris County, Texas",1522,1045,232,225,0,10,0,0,10,750,858,750,108,67500,176,140,183,156,9064.515813,5078695.076
48,201,432702,2,"Block Group 2, Census Tract 4327.02, Harris County, Texas",1835,157,225,1344,0,109,0,0,0,739,841,739,102,34797,40,108,30,8,12359.17106,7313813.31
48,201,432801,1,"Block Group 1, Census Tract 4328.01, Harris County, Texas",1719,91,698,566,0,364,0,0,0,710,860,710,150,39359,118,208,91,106,23255.4051,20459799.25
48,201,432801,2,"Block Group 2, Census Tract 4328.01, Harris County, Texas",1595,37,273,1019,0,182,0,33,51,660,845,660,185,26314,71,298,74,33,6656.718522,1983090
48,201,432801,3,"Block Group 3, Census Tract 4328.01, Harris County, Texas",1854,82,199,1503,0,70,0,0,0,646,690,646,44,45224,13,203,0,4,6181.725908,1506282.268
48,201,432802,1,"Block Group 1, Census Tract 4328.02, Harris County, Texas",2539,46,570,1819,0,104,0,0,0,702,847,702,145,20625,51,336,94,22,4546.929322,1249427.776
48,201,432802,2,"Block Group 2, Census Tract 4328.02, Harris County, Texas",1994,292,93,1350,0,259,0,0,0,936,1063,936,127,19712,43,143,457,10,9303.369069,3569888.494
48,201,432802,3,"Block Group 3, Census Tract 4328.02, Harris County, Texas",1251,153,374,455,44,225,0,0,0,629,701,629,72,24958,24,45,240,4,3879.850222,889756.1995
48,201,432901,1,"Block Group 1, Census Tract 4329.01, Harris County, Texas",2378,90,190,2090,0,8,0,0,0,764,925,764,161,30469,50,279,0,18,16639.00674,11211375.65
48,201,432902,1,"Block Group 1, Census Tract 4329.02, Harris County, Texas",2774,576,137,1807,0,110,0,0,144,913,1080,913,167,27135,23,221,150,7,9475.040633,4144306.418
48,201,432902,2,"Block Group 2, Census Tract 4329.02, Harris County, Texas",2364,35,326,1741,0,262,0,0,0,811,826,811,15,31685,14,294,80,3,9930.811315,3276301.005
48,201,432902,3,"Block Group 3, Census Tract 4329.02, Harris County, Texas",1512,195,390,337,0,501,0,0,89,611,671,611,60,47740,33,95,213,20,14504.01032,8970886.1
48,201,433001,1,"Block Group 1, Census Tract 4330.01, Harris County, Texas",827,42,93,376,0,304,0,0,12,361,392,361,31,18631,4,40,95,3,11195.05828,7372743.833
48,201,433001,2,"Block Group 2, Census Tract 4330.01, Harris County, Texas",2126,82,140,1864,0,40,0,0,0,619,650,619,31,21556,7,214,150,0,5462.634758,1839871.866
48,201,433001,3,"Block Group 3, Census Tract 4330.01, Harris County, Texas",2707,62,20,1369,0,1256,0,0,0,849,992,849,143,19898,7,348,51,1,14303.9292,4122503.308
48,201,433002,1,"Block Group 1, Census Tract 4330.02, Harris County, Texas",1723,10,3,804,0,906,0,0,0,461,577,461,116,38750,2,201,31,1,12904.60164,3228714.697
48,201,433002,2,"Block Group 2, Census Tract 4330.02, Harris County, Texas",2882,40,314,2430,0,98,0,0,0,1039,1238,1039,199,23875,3,314,24,1,9283.657588,3695383.743
48,201,433003,1,"Block Group 1, Census Tract 4330.03, Harris County, Texas",1582,27,418,241,0,867,0,0,29,643,713,643,70,18750,32,51,362,12,13391.98128,7830733.894
48,201,433003,2,"Block Group 2, Census Tract 4330.03, Harris County, Texas",4097,29,276,2309,0,1483,0,0,0,1061,1419,1061,358,26780,19,426,34,4,6381.764606,2124443.766
48,201,433100,1,"Block Group 1, Census Tract 4331, Harris County, Texas",1461,0,437,1024,0,0,0,0,0,480,578,480,98,23487,14,261,34,1,10270.35307,4966606.854
48,201,433100,2,"Block Group 2, Census Tract 4331, Harris County, Texas",2330,75,519,1630,0,106,0,0,0,651,797,651,146,25104,31,284,14,13,8514.909386,4243975.629
48,201,433201,1,"Block Group 1, Census Tract 4332.01, Harris County, Texas",2490,101,828,1023,0,538,0,0,0,803,963,803,160,34488,61,240,271,61,12537.47924,3540253.693
48,201,433201,2,"Block Group 2, Census Tract 4332.01, Harris County, Texas",1576,308,333,771,0,149,0,0,15,572,640,572,68,47946,118,187,109,118,8117.311347,2549233.34
48,201,433201,3,"Block Group 3, Census Tract 4332.01, Harris County, Texas",1402,322,237,135,0,708,0,0,0,444,526,444,82,30114,29,53,395,29,12579.49993,5708282.845
48,201,433202,1,"Block Group 1, Census Tract 4332.02, Harris County, Texas",1622,328,163,790,0,287,0,0,54,557,600,557,43,43843,32,114,210,24,10487.60979,5043891.117
48,201,433202,2,"Block Group 2, Census Tract 4332.02, Harris County, Texas",3111,496,44,2064,15,485,0,0,7,751,859,751,108,42411,59,188,306,41,12257.85208,7332591.67
48,201,433300,1,"Block Group 1, Census Tract 4333, Harris County, Texas",1721,536,154,866,0,117,0,0,48,548,660,548,112,40500,59,160,258,53,14411.98498,10216803.48
48,201,433300,2,"Block Group 2, Census Tract 4333, Harris County, Texas",1591,647,0,667,0,239,0,0,38,577,600,577,23,56422,32,51,338,32,12266.35271,7753255.605
48,201,433300,3,"Block Group 3, Census Tract 4333, Harris County, Texas",1953,562,44,740,0,607,0,0,0,544,553,544,9,40833,30,245,257,30,12501.38223,8098970.571
48,201,433400,1,"Block Group 1, Census Tract 4334, Harris County, Texas",3046,256,601,1917,0,222,0,15,35,1204,1337,1204,133,27702,75,201,145,27,11844.11711,3451403.876
48,201,433400,2,"Block Group 2, Census Tract 4334, Harris County, Texas",1836,321,258,906,0,242,0,0,109,507,546,507,39,54438,163,118,186,147,17380.48614,14624831.73
48,201,433501,1,"Block Group 1, Census Tract 4335.01, Harris County, Texas",2323,30,355,1920,0,0,0,0,18,670,685,670,15,21084,1,520,18,1,7971.253301,3393246.222
48,201,433501,2,"Block Group 2, Census Tract 4335.01, Harris County, Texas",2487,0,102,2335,0,10,0,0,40,777,931,777,154,23895,37,289,77,15,16617.58194,7707901.066
48,201,433501,3,"Block Group 3, Census Tract 4335.01, Harris County, Texas",684,14,296,362,0,12,0,0,0,256,504,256,248,16932,44,22,0,27,6419.746111,2350446.572
48,201,433502,1,"Block Group 1, Census Tract 4335.02, Harris County, Texas",1295,0,183,731,0,381,0,0,0,528,670,528,142,26354,58,181,108,10,10685.31229,3093816.279
48,201,433502,2,"Block Group 2, Census Tract 4335.02, Harris County, Texas",781,23,617,117,0,0,0,0,24,455,574,455,119,20526,24,0,15,1,7426.923099,2073553.381
48,201,433502,3,"Block Group 3, Census Tract 4335.02, Harris County, Texas",2444,30,0,2299,0,115,0,0,0,611,876,611,265,26082,17,393,38,8,7048.73427,2084601.972
48,201,433502,4,"Block Group 4, Census Tract 4335.02, Harris County, Texas",2014,13,283,1718,0,0,0,0,0,619,1021,619,402,22985,7,214,0,3,5360.60548,1394011.914
48,201,433600,1,"Block Group 1, Census Tract 4336, Harris County, Texas",944,0,267,677,0,0,0,0,0,382,857,382,475,32574,71,98,0,25,4998.721421,1442327.738
48,201,433600,2,"Block Group 2, Census Tract 4336, Harris County, Texas",861,50,72,695,0,44,0,0,0,311,378,311,67,19137,50,175,59,8,12061.50479,5475101.676
48,201,433600,3,"Block Group 3, Census Tract 4336, Harris County, Texas",1217,67,660,122,0,265,0,16,87,483,650,483,167,23719,108,109,63,9,12760.45374,6222362.209
48,201,433600,4,"Block Group 4, Census Tract 4336, Harris County, Texas",1602,16,997,589,0,0,0,0,0,691,1132,691,441,27772,124,258,66,4,8131.595175,2295551.386
48,201,440100,1,"Block Group 1, Census Tract 4401, Harris County, Texas",1545,247,25,1269,0,4,0,0,0,448,517,448,69,32955,31,68,144,16,21198.59464,19526261.7
48,201,440100,2,"Block Group 2, Census Tract 4401, Harris County, Texas",2417,1110,691,567,0,49,0,0,0,780,842,780,62,45919,335,71,255,335,17535.45256,12778293.34
48,201,440100,3,"Block Group 3, Census Tract 4401, Harris County, Texas",2780,336,1484,821,0,102,0,0,37,1060,1181,1060,121,66786,14,185,152,14,27417.8964,22075331.59
48,201,450100,1,"Block Group 1, Census Tract 4501, Harris County, Texas",1813,1456,18,166,10,163,0,0,0,738,790,738,52,90875,260,101,306,259,13238.79027,8791525.059
48,201,450200,1,"Block Group 1, Census Tract 4502, Harris County, Texas",1915,1732,0,55,0,119,0,0,9,598,645,598,47,141944,116,113,231,116,18314.65563,11419499.37
48,201,450200,2,"Block Group 2, Census Tract 4502, Harris County, Texas",1947,1703,10,53,0,155,0,0,26,673,717,673,44,173906,91,123,281,85,12401.56164,8225450.718
48,201,450200,3,"Block Group 3, Census Tract 4502, Harris County, Texas",862,611,0,74,0,167,0,0,10,352,359,352,7,107857,148,80,195,148,15488.64763,8398311.566
48,201,450300,1,"Block Group 1, Census Tract 4503, Harris County, Texas",1573,651,186,414,0,99,0,0,223,665,763,665,98,55139,81,17,108,54,14525.60635,10514071.58
48,201,450300,2,"Block Group 2, Census Tract 4503, Harris County, Texas",3124,983,810,1138,0,132,0,0,61,994,1170,994,176,76196,94,326,220,27,15786.65282,6478958.832
48,201,450300,3,"Block Group 3, Census Tract 4503, Harris County, Texas",801,637,14,71,0,79,0,0,0,291,291,291,0,101103,18,38,210,18,7234.461128,3035082.545
48,201,450300,4,"Block Group 4, Census Tract 4503, Harris County, Texas",2167,706,120,855,0,408,0,0,78,847,931,847,84,52703,22,203,24,12,10996.84307,7028808.525
48,201,450400,1,"Block Group 1, Census Tract 4504, Harris County, Texas",2269,1414,89,463,13,276,0,0,14,1226,1321,1226,95,97188,76,151,316,75,17812.38978,15781227.77
48,201,450400,2,"Block Group 2, Census Tract 4504, Harris County, Texas",1747,514,760,356,0,77,0,0,40,386,407,386,21,46779,20,158,148,19,6232.66892,1898736.149
48,201,450400,3,"Block Group 3, Census Tract 4504, Harris County, Texas",1284,479,58,541,0,57,0,0,149,555,607,555,52,53477,67,19,182,21,7322.84736,2761875.914
48,201,450500,1,"Block Group 1, Census Tract 4505, Harris County, Texas",1171,1001,0,120,12,38,0,0,0,500,500,500,0,157639,235,28,427,233,18737.9272,18384294.94
48,201,450500,2,"Block Group 2, Census Tract 4505, Harris County, Texas",1688,1521,0,63,0,104,0,0,0,709,795,709,86,159063,658,106,394,612,19333.07181,12525571.08
48,201,450600,1,"Block Group 1, Census Tract 4506, Harris County, Texas",867,739,0,64,0,64,0,0,0,308,363,308,55,183864,288,35,156,288,13375.02103,5861180.008
48,201,450600,2,"Block Group 2, Census Tract 4506, Harris County, Texas",1606,961,240,295,0,91,0,0,19,572,583,572,11,78289,164,97,222,136,10810.73254,5823011.464
